income,debt_ratio,credit_score,employment_years,loan_amount,interest_rate,num_accounts,delinquencies,credit_utilization,monthly_payment,loan_term,savings,age,gender,default
19326.0,-1.1750057011476434,850.0,4.0,55180.0,2.0,5.89162921949063,0.7975473555634829,-0.032210368034463775,5.805353617393072,2.8360611220103493,2.24992923328712,>60,M,0
82813.0,-0.19046070054462882,850.0,2.7,63200.0,2.0,3.677584010378421,1.2955959394231158,-0.021460924407008464,-0.831082210525186,0.905822267284086,0.6900702717470633,40-60,F,1
15778.0,-0.0937876728486261,772.0,7.0,23916.0,2.0,1.506166311630825,0.4348235345248268,2.0646746505847577,1.9077889192741908,3.1790241058682938,1.093387036151238,40-60,M,0
73061.0,0.6093639684083574,850.0,6.0,22337.0,2.0,3.074358501491844,1.0125446024483624,-1.2315415473802107,-1.6604435514383837,3.3439908276054404,-0.8182683183578928,40-60,F,0
23211.0,2.021707524912488,493.0,10.0,1000.0,6.07,0.24318772665788468,-0.6814443691297813,-1.8229659266596239,-3.301671998464785,3.3421741641229508,1.1620153215110274,25-40,M,0
85814.0,3.3012885599350303,800.0,12.1,45788.0,2.0,1.4174969199758711,-0.4021311675314334,1.2216265465488294,0.00012204778201874156,-1.622199074512872,-3.839519898347566,25-40,F,0
78159.0,-1.0384668207224144,487.0,5.8,1000.0,12.13,2.0707329441945523,2.881674229784875,-0.42943725936615024,0.8421444604463867,0.06361749638321712,-4.176840683625608,25-40,F,1
90774.0,3.192360210280507,742.0,13.7,1000.0,2.0,3.2354215062243354,-0.3704291561732014,0.25403906646242763,-0.7318700458400028,0.872105791387406,-1.579032500277354,25-40,M,0
24553.0,-0.896955713889455,469.0,9.0,2521.0,17.96,-1.4754883536348495,-0.1319878498078415,-0.16547595378243868,-1.129937965588018,1.2725397925353805,1.158148940424359,40-60,M,0
30270.0,-0.07344249068704412,724.0,4.7,55202.0,2.0,-0.22094672108048524,-1.8252748353552715,0.22445450364200248,1.044327183511701,2.1069068939203555,0.587097400722087,25-40,M,0
23325.0,1.0115537610228884,600.0,15.5,1000.0,18.74,0.6384090719739305,0.031029693501302136,0.4286414341014754,-0.39672752578054227,-0.07185903451992037,-0.3817967200791912,<25,M,0
55695.0,2.290332190357026,799.0,3.8,1000.0,2.0,3.8928252656150732,0.6906736165896079,-0.6185519192865937,-2.485185709095905,3.4254276623570337,-0.5273934902809433,>60,F,0
16167.0,0.0991719604649075,753.0,1.1,1000.0,2.0,1.6355959418034867,-3.4813847062138272,0.038092736837704325,0.025615105146069017,1.942803390495233,2.237779826192627,>60,F,0
61640.0,-3.5167543759400677,850.0,6.3,19944.0,2.0,3.5740661543973573,-0.21036022327299142,0.7283397184374546,1.7701611338678704,1.3894802653766694,1.5104678994322016,>60,M,0
43758.0,-4.007644717133884,455.0,6.5,37965.0,19.34,-2.938270986440128,-0.7799275952564171,0.4454699648427696,-2.4710494623067243,1.28695792603695,-2.326171874616837,>60,M,1
62798.0,-1.7980482046620936,342.0,8.1,41181.0,2.0,-2.502030081632806,-3.1600063054068546,1.0190231174460738,-0.6706430053029908,3.3327870255647705,1.353378665113417,25-40,M,0
41493.0,0.47425698537380545,545.0,11.8,13237.0,2.14,-1.0506990756601726,-3.7554326760194923,-0.6081607241469984,-0.7221811443343078,0.6462621422987906,0.5043555424093787,25-40,F,0
74739.0,-0.11439946444334703,750.0,0.1,33368.0,5.04,1.672634091934359,2.1361792127663985,0.09088794685339545,-0.479479771060519,0.35098323057154635,-0.2559337986506447,40-60,M,0
92481.0,2.211205656800918,849.0,9.4,5166.0,2.0,3.4729240937737167,2.1233770087030965,-0.33354386048678947,-2.838204647179342,0.7294352813058874,-1.6138029143206385,40-60,F,0
710.0,0.6770700546833142,786.0,9.1,1000.0,2.0,4.62399513635319,-0.34986765090245087,-1.4312718669891227,2.4222377000697355,2.456273932061255,3.1664646435405888,25-40,F,0
87525.0,1.9715298835244508,850.0,9.1,1000.0,2.0,4.295929163806018,0.8116685370736731,1.6405988963066536,-2.0306538453738225,0.7541460809878154,-2.6715947720880977,40-60,F,0
32131.0,0.8938110889841673,627.0,3.2,80310.0,9.67,-2.752651999490139,-2.6817746631186545,-0.42218871238912853,-0.3948494544559382,0.16966255236456917,-1.0491283475279856,25-40,M,0
24374.0,0.6488548867524402,552.0,11.4,82419.0,29.04,-3.071267843557176,1.6399526289926578,-0.935282987428535,1.1345849457655661,-1.2085020376368103,-0.04120085583865607,25-40,F,0
55967.0,3.4880318353774333,671.0,17.5,1000.0,8.93,1.8140976504199218,1.1292240430853706,0.034007169463944754,-3.94230481415114,0.9878064425812884,-1.0169994609225115,40-60,M,0
64336.0,-2.9671581283492086,768.0,0.0,12550.0,2.0,1.8379642769792466,-4.570725313962502,2.1298134941106253,0.3657361552481667,0.9766122302087407,2.5251418127406904,40-60,M,0
73134.0,2.324506835283592,609.0,7.1,19993.0,11.23,0.5024932606071288,1.6869605605134033,-0.18785496862635717,-1.2003779679287372,-0.8039725471073118,0.45713897125039726,40-60,F,1
34611.0,-2.975054068440828,592.0,11.5,66911.0,6.42,-1.634612042126555,0.9959088858354965,0.4261675798833188,-0.9591515817679113,3.8083346269816745,0.13369619176368086,<25,F,0
92222.0,-4.74542981621053,850.0,3.9,95293.0,4.41,0.09246709224610025,-1.6978113439538438,-0.8093645854934246,-2.871353263773237,-0.7914461862408176,-4.464206797647405,>60,M,1
29251.0,-0.9281008925414846,686.0,6.7,1000.0,11.04,1.8004360944658784,1.3485910434955781,-1.271280543824251,0.6416514790101164,1.411832069358196,0.47654057753070955,25-40,M,0
36998.0,1.0390509185937344,671.0,3.6,27289.0,13.27,0.03582604187051007,3.539831638727683,-0.6828750393158212,-4.149047379936598,3.303326802757419,1.9049884176701743,<25,M,0
31174.0,-2.1098987364506483,850.0,5.4,40987.0,11.65,1.0884487604319504,0.5064103476125126,0.07627355530707074,0.381562325329302,0.6042530751702049,0.007938255001929573,>60,M,0
30877.0,2.0629338587296884,800.0,2.2,1000.0,13.78,2.154474400279089,0.5634184720231035,-0.8266245435344761,-3.063425235788774,0.7990100240973211,-1.6890479405360346,>60,M,0
59656.0,-0.2760161140040638,850.0,14.5,8731.0,6.13,2.914256818080045,0.6449654204777118,-2.1753809095759307,1.288125260051335,-0.8181272302936156,-2.126772638541465,>60,M,0
33821.0,5.978227844239559,463.0,19.0,47542.0,23.29,-3.1518076027994164,2.207676655685604,0.42319750785850924,-4.862447344681335,0.9692809492019727,1.5408088205061041,40-60,M,0
50607.0,-2.6361884739863974,459.0,6.3,81218.0,2.0,-3.493551971037075,-2.113670231270643,0.11933277445028381,-1.7324071332864008,2.9136121546433627,0.21736885755118296,40-60,F,0
60244.0,0.031680033820753906,850.0,7.5,22753.0,2.0,3.393018704775568,1.4241167856845414,1.012472341477222,-1.500666014746825,2.0623468046457347,-2.5426193615433106,40-60,F,0
58580.0,-2.33436928763018,637.0,3.4,27467.0,16.21,-1.336983091550844,-2.7228625447110506,0.14448567124104786,-3.09709817720714,-1.2342421973781512,-1.4752772921523991,<25,F,1
98106.0,-1.1401328589805764,534.0,15.9,26173.0,2.58,0.4254400793898467,-0.4262064345184844,0.9019327890861938,1.1740763819005844,-1.557735063444655,-0.2810518494934202,25-40,M,0
97206.0,-3.9967742294754642,715.0,5.4,29358.0,2.0,0.9768056662893321,-0.6414546892528669,1.733828962329417,-3.123388301514283,0.9008439822627416,-2.6021255753153394,25-40,F,1
-29771.0,-0.23802546071388675,850.0,14.7,1860.0,9.67,3.8667398074345676,1.1682905023886372,-0.7602495394509514,1.3355643032036149,2.908115895728953,1.662684036873043,25-40,F,0
40748.0,-1.183877736994635,548.0,0.0,1000.0,2.0,1.9304075393637319,-0.6663513388026061,0.976901732424442,1.806089597383474,2.3702892775298663,-0.14127207253945107,40-60,F,1
11165.0,0.8261488609888956,850.0,9.2,38061.0,9.94,1.523625630771527,-0.47838583504993404,0.140409855055293,1.3254147958260696,0.23214042160181514,-0.24968304322287804,25-40,F,0
28954.0,-0.30505032599977555,848.0,4.1,10596.0,3.53,2.09312515098405,-1.251258799014372,0.4913391051136467,1.4972525412333801,0.3490127927584754,0.8608266565954339,<25,F,0
19620.0,-0.6719067171064457,850.0,0.4,1000.0,2.42,5.5113136218269805,-0.7329420086196823,0.9870148360637762,2.5886871458658955,-0.2020684105137207,2.0694768505545076,25-40,M,0
52362.0,-1.6890903163546338,850.0,12.6,46779.0,2.0,2.537651950944793,2.1531340261683902,-0.9222632343673158,1.077677455900273,1.5860973352514647,-1.1962551127025636,40-60,M,0
79744.0,-0.583226433280644,300.0,8.8,89384.0,7.99,-6.725858869448979,-4.768898249893843,-0.8431666558168289,-2.9498450802697938,-0.0740088791456901,-1.543417780386287,<25,F,0
67802.0,-3.0094600938852385,725.0,3.5,50473.0,9.07,-0.6519538967074444,-2.005669762313964,0.07603661065410179,-2.401582889908023,-0.3933074349234357,-1.946534338641401,>60,F,1
70441.0,-2.1660971693399693,354.0,5.8,46405.0,2.0,-3.2785770929248543,-4.795818090734402,1.6183376270077756,-1.8741175181052996,1.3755536009170082,0.9218383112303042,25-40,F,0
44489.0,0.7022167915620726,827.0,21.2,1000.0,2.0,2.720126217632126,-0.2037917200217596,-0.4312409632790984,-1.790086978085458,2.0611014259137264,-2.1196473397041493,25-40,M,0
73678.0,1.5937700078647516,718.0,0.0,37218.0,2.0,1.1974318375826623,0.30796709132997624,-0.2093467406437861,-0.7743542317919919,1.550793105709152,-1.7210461470426028,40-60,M,0
81192.0,1.1740061958611285,850.0,7.4,1000.0,2.0,5.264860672325208,2.3117428523168715,-0.7677174533650679,-2.1619808081246443,1.0998120723192468,-1.0294159304430488,40-60,M,0
25473.0,-0.930840316235351,850.0,8.6,1000.0,2.0,4.949836045874859,-0.00439536938734586,0.2716840182670818,1.6995095211469367,0.804817509289882,1.533195494240431,25-40,F,0
-8741.0,0.8207130626557355,850.0,10.4,12079.0,15.3,2.6896738548610615,0.8942336691763322,0.971690726238144,1.598229395639084,0.614860939632226,0.13919487474950154,40-60,F,0
31137.0,0.37135527194986695,850.0,10.7,21372.0,2.0,2.120054429226516,0.31486446068101626,-0.3336576880217482,-0.4433539813695615,2.8696250173478806,1.5130738318845975,40-60,M,1
65667.0,1.339386144051287,703.0,13.5,42912.0,12.86,0.6043856478984418,2.032044393708997,-0.20798216496622418,0.10798956378884617,-1.0202013176767273,-0.3087734913615119,25-40,M,0
37055.0,1.484336273499094,850.0,9.9,37246.0,9.9,2.648143670287191,0.7021356197416524,0.10383002752866821,3.3705030618075105,-1.7799261408204057,-1.2839346310913138,>60,M,0
54870.0,-0.4865098499663879,771.0,9.1,1000.0,2.0,3.7487909479290344,-2.590984052764341,1.419690661246281,3.003924224581367,1.1736434781400336,2.4732310727565636,40-60,F,0
81336.0,-4.28784261176666,812.0,8.9,20413.0,2.0,3.8399585469451316,-1.258393003857589,-1.2070714695590488,3.2869846543617918,2.2250948582132652,2.920499099097091,40-60,F,0
94527.0,-1.3522346548608455,828.0,5.6,21945.0,2.0,2.952637990279923,0.5288234659575349,1.105842296600126,-0.45428335971999,-0.6431788699881218,0.764239923339985,>60,F,1
92635.0,-0.7116271006509941,850.0,10.6,22907.0,2.0,4.362921144934073,-2.3694648057240117,-0.3388956749124193,-0.1955139931729749,-0.7750888466465873,-2.6984926765121307,>60,M,1
84970.0,-1.7410615963251237,850.0,14.3,31788.0,13.93,1.3828568264846612,-2.0573445899193707,-0.18265114923544157,-2.5940661921520984,-3.564822635137561,-3.347445426239366,40-60,F,1
44109.0,0.8149699538191871,850.0,9.3,16331.0,2.0,2.7816409026283453,0.656649611425668,1.3403885237138469,-0.9544749940318602,2.0253318003282956,-2.3693813534344934,40-60,M,0
21872.0,2.2668525949260006,644.0,20.1,1000.0,13.13,0.3338825628767633,-0.9031242207087474,2.2911272464943306,0.7682353717975327,-0.21470795085343486,-0.5105872273048018,40-60,F,0
48529.0,-1.3452002779460883,735.0,10.3,1000.0,4.75,1.9045709557243842,-3.1811327739774606,0.16263895976016457,-0.16194750548360637,-0.9708416512076972,1.3714565479715186,40-60,M,0
19961.0,2.4061297827563695,796.0,3.8,1000.0,16.78,2.3049623220701676,-3.673359254971919,0.8247732074733342,0.20507698160991694,-3.1729893904021296,0.42595821381835275,40-60,M,0
73556.0,1.547053704888734,822.0,14.1,1000.0,2.0,2.9250360110032463,-1.262599477576781,2.9856398110353135,-0.39602761294323274,0.46089203316592564,-3.523680618074586,40-60,F,0
65636.0,-1.2920194560335307,753.0,13.1,36580.0,13.74,-0.14195399544098677,-1.5044613918382885,-0.6732461775146538,-2.534124047812994,-1.4901235149548095,-1.7381678209618396,25-40,F,1
71647.0,-1.4132344960790082,403.0,7.2,1000.0,10.96,1.8840337632339297,1.1039336237890718,-0.040259824954115654,0.8808281348462663,0.10814822736692886,-4.3488287028287855,>60,M,1
52887.0,0.3480511104786552,389.0,7.4,1000.0,24.99,-2.3619215873137955,-1.3330032758600525,0.487805435792468,-2.4923103781096927,-1.8955209879104358,-0.11233526874069422,>60,F,1
59595.0,-0.40870499382089,708.0,17.3,1000.0,2.0,2.0409579683176298,-1.9734434222200576,-0.7094198894703266,-0.7055660523910058,1.6659407314837282,0.9322540130902239,<25,M,1
48965.0,0.9453409992929946,827.0,8.8,18453.0,2.0,2.265639539526998,-0.09503466269161565,1.1361013634463941,0.848544130405724,1.2234427856292003,-2.2673496221136116,40-60,M,0
48003.0,1.3339916375282312,751.0,4.7,33797.0,13.88,0.5090912268955985,1.1712861320704342,0.04413444886487444,-0.8620885321511085,-0.24018478276411837,-1.6987968613737245,<25,M,0
53526.0,-0.5689131386608244,850.0,10.9,8265.0,2.0,3.4745746354319826,-1.3324429021313522,0.5757017249448352,-0.6621644181389993,5.459385703135976,-2.0441303726990725,25-40,M,0
86325.0,-0.5235453045509186,640.0,6.5,1000.0,2.0,2.119027487693629,-1.8922623266652856,-0.7346751254506114,-1.3602891068783225,1.0357742798662377,-0.3313961381739917,40-60,M,1
-4988.0,-0.6819026289187974,804.0,8.5,1000.0,6.19,1.7803739660827513,-0.31719485051707996,1.7760376372601552,0.2041566525780243,3.1749757520934736,1.9581344692580678,25-40,M,0
29492.0,0.34806309607382335,850.0,6.0,1000.0,2.0,5.41930305610985,-1.2251452272153838,-1.4616849537813734,4.755588411075545,0.5183736374440333,2.356058637945804,40-60,M,0
75645.0,0.1585068892478616,711.0,10.0,1000.0,9.05,2.1305797695740085,-0.07201873663694303,0.7249971169366168,-0.7255442670742349,-1.7273382696911836,-0.08255057488117545,40-60,F,1
36578.0,-0.8499194048629884,806.0,10.5,23251.0,9.61,1.0644392577912951,-1.0262323296629359,0.4147279509224909,0.3943737877329053,-0.3195837431887236,0.03262312311584037,40-60,M,0
45504.0,-2.164188375158402,623.0,9.1,28376.0,10.82,-0.4646157010267419,0.07634300201350075,-0.31910573978387474,-1.2138014019252785,1.3489806372427209,-0.26876824869961324,<25,F,0
75906.0,-2.6521002010660655,850.0,1.1,9651.0,2.0,4.399598102223464,1.7070843082991427,-0.6723614060121872,1.4717340967481316,1.5229001006168477,-3.221287861155325,25-40,M,1
56719.0,0.14580486777693435,720.0,9.0,4905.0,5.72,1.8071149370406816,-0.42574508423963764,0.6079199331466408,1.965253587832525,-0.9410324879758093,-1.5059847174223342,40-60,F,1
64249.0,1.791081735155481,850.0,18.5,7941.0,2.81,5.4584835137177805,3.485556358745588,0.5809402540746528,-1.40703124631647,0.5356259372942886,-3.1174347655298402,>60,M,0
83377.0,-1.3834949777110823,564.0,9.9,1000.0,7.89,1.820636523517196,1.857215315350885,0.18376767932730628,0.570519037973797,-0.40868748059841353,-0.38786434147419846,40-60,M,1
80512.0,-0.3860666445789238,850.0,6.8,7027.0,2.0,4.923098044518429,1.9137083620124975,-0.15506047650003532,-1.3223421381154232,2.5583157132760874,-2.6187982733792317,25-40,M,0
58812.0,-2.498324800253786,817.0,12.2,25065.0,2.0,2.174856138179322,-0.8827109979372675,0.15675674545772952,1.376178271174501,0.41807434415483957,0.9028193417364452,40-60,M,0
25423.0,0.15875557367229365,721.0,5.1,1000.0,2.0,3.016051543152748,-0.7509943261802959,-0.8241533934996162,1.4079060174398141,2.6299042076716352,1.914706288276443,40-60,M,0
52362.0,-1.1057499353697127,524.0,8.2,56562.0,2.64,-2.5162819525617364,-4.093430984511906,-1.5815269015696551,-0.8820246211359395,0.39475195282764675,0.3909657312121253,40-60,F,0
81553.0,-1.0412522413196679,850.0,14.8,1000.0,2.0,6.727905295807613,0.9388734588602268,-0.5773122493731528,-0.519530054085147,0.8936736384326102,-4.644289160068325,<25,F,0
52811.0,-1.3212380081667952,607.0,2.1,81141.0,2.0,-2.009818337808647,-3.333125680981227,-1.3977692526995082,0.08123841676532051,1.4859083219872449,0.46097467847989093,40-60,F,0
30783.0,-0.6969768595340767,827.0,11.1,1000.0,2.0,3.683212403464295,-0.2662201150952688,-0.4479412099352875,2.360233409869293,1.3142090007746488,1.8575438756974547,40-60,F,0
45339.0,0.1467660617286699,440.0,20.4,79567.0,7.6,-3.4515637978012066,-0.7594896132969177,1.7888183070369208,-0.39139115555164006,1.8343685235335876,-1.284989483663808,>60,M,0
39548.0,1.5110889473846565,618.0,4.5,7977.0,17.71,-0.2603567207300904,0.4681085451898167,0.49900263076243145,-1.6022777530177934,-0.18569750506778315,-0.6338484645220277,25-40,M,0
87856.0,-0.8201712638006415,850.0,6.8,83202.0,2.0,2.9947963587488724,1.6640105799588627,1.5438227953845067,0.4323802237631448,-0.3022096507982226,-0.5097580092036019,40-60,M,1
24242.0,0.4478800110869221,628.0,7.8,1000.0,21.76,0.31499753726954705,1.8013320336097558,0.9055703956018107,-0.0864517804551923,0.2957383752371713,-1.0986965958222745,>60,M,0
68193.0,0.6583153582287262,725.0,1.6,1000.0,2.0,2.4502262857365356,1.485825154676691,-0.9390128998250482,-1.0853842137770608,1.0690764487410145,-0.23257148750663115,<25,M,1
82805.0,2.528560778509439,768.0,9.4,2233.0,2.0,2.49379724118333,-1.7290173640471167,1.0495465216888908,-0.03929226890056725,-0.48703448960863027,-3.800668161141023,>60,M,1
75154.0,2.6511954984818273,850.0,12.0,9262.0,2.0,4.381776854450649,3.1880460061160893,0.5388191721705394,-2.0230866665752236,0.6947689143855403,-1.7996335210506675,40-60,M,0
39674.0,-0.4396016093417344,850.0,0.0,1000.0,2.0,6.754212131342925,-0.7546169264831322,-1.3413581845242164,4.374870061143675,1.2844323857959432,3.5715291139387033,<25,M,0
74979.0,-0.497346910117588,850.0,3.3,1000.0,8.75,4.798455123703905,4.534932011621521,2.763314672385596,-1.5961504846600736,0.2237213724057251,-0.10331870852798275,25-40,F,0
40712.0,0.44016151438484696,736.0,13.9,1000.0,4.85,1.8955547054061541,-2.0848199726987318,-0.5275943592931474,1.7108298116012945,-0.9816917446756399,0.8351003398302992,40-60,F,0
85925.0,2.4122220918196486,747.0,2.7,12235.0,4.65,2.1321436266331206,-0.4586795599980549,-0.5194565435918242,1.2988955385921699,-2.874719600382102,-2.8615315075714336,<25,M,1
95900.0,-0.6353200963624088,568.0,3.1,12193.0,2.0,2.040643197315633,1.5768207314621314,0.12624412492247009,3.376077712700037,-0.6609920136073235,-1.4667970751653885,40-60,F,1
98137.0,-4.3956342624651406,850.0,11.2,17203.0,2.0,5.90293964726793,1.8063590256214885,0.13729956810954286,1.6006948625343647,1.4710391420803208,-1.866200373937049,25-40,F,1
86345.0,-0.36234228757340803,812.0,12.3,1000.0,2.0,3.952182762242318,-1.0206129866963283,-0.8678040112779463,-0.3192368868166886,0.1802076000349324,1.1607471527125663,40-60,M,1
107808.0,3.3591288907527903,718.0,8.1,1000.0,2.0,5.653368312618086,-2.049487156735133,-0.724163017926799,-2.431992404816805,3.534318695973452,-2.1475613887542577,<25,M,0
27027.0,2.252018601415281,550.0,4.3,1000.0,15.0,1.4843514290945772,-2.48426643507889,-0.5918168624288164,-0.8589016980959079,-1.1173441640295363,0.4130811715665509,>60,M,0
72899.0,-2.711178379995615,850.0,11.8,87804.0,2.0,4.20066332227604,1.5628858935441086,0.03164580185356812,-3.127640217857107,1.083949406731834,3.0349814714070575,>60,F,1
23351.0,-0.4516249297304823,823.0,11.3,1000.0,2.0,2.568793314101602,-1.5169708166225395,0.555118846730608,0.9158156255781066,3.342111313621746,-1.2917897804223308,>60,F,1
67809.0,-0.6978670191536152,728.0,10.7,1000.0,2.0,2.9358468023155098,0.7807165243038201,0.603842967375131,-0.6003605136293424,1.4736077148273328,0.7530946603546604,40-60,M,1
42007.0,4.12527502370365,731.0,17.5,24478.0,20.98,0.2472845889833526,3.1984372962590153,-0.1753342041747755,-3.656986435014925,0.2677614983560406,-0.6698212496411491,<25,M,0
29545.0,0.9608439269816934,850.0,7.0,1000.0,12.76,4.080345504391309,3.344156290274132,-1.330890698553396,-2.6427746458416257,1.6930216967427234,-3.1285400668249586,40-60,F,0
31925.0,-2.9950251314947494,850.0,7.5,1000.0,2.0,6.57699770585835,3.343280152834873,0.9117228856514623,4.282420643688542,2.8148301001456106,2.5216505571500862,<25,M,0
57506.0,-1.684680652564778,562.0,3.3,1000.0,3.86,1.1281343876809888,-1.5474455567229515,-0.34891440110902416,0.17989455881180527,0.2770254773755817,1.1703629283895878,<25,M,0
27013.0,-1.574647200669222,762.0,5.4,1000.0,2.0,3.2196842560035077,-1.5868396361755779,2.7773608568387247,1.42957398700403,2.710989717582964,3.0632606364873736,25-40,F,0
57284.0,-4.48915280648854,608.0,15.9,59828.0,15.51,-2.4928297351316617,-2.066778884072143,-0.09975290832228727,-3.311396537427337,0.3590610524818152,-2.6398454220650978,25-40,F,1
49741.0,1.1831538509020285,605.0,4.7,24434.0,19.42,-0.44403008758413354,1.5384990460385235,-1.0049073862801225,-1.1401827210346536,-0.6384887456717074,-0.2810213198560192,40-60,F,0
66007.0,3.099175084825946,791.0,8.2,1000.0,2.0,3.0744804405252872,-1.5505330766468326,-0.31611616647722734,1.2906145505625868,-2.357460524193855,1.2272927768403874,40-60,F,1
77865.0,-1.6057761167270468,850.0,7.3,19891.0,2.0,4.896288291041466,-0.679998841910302,0.5730258857785876,1.7040456928295127,2.374669896370791,0.5225921001712985,25-40,F,1
68627.0,-1.4153550564728783,532.0,7.2,1000.0,2.0,3.108050189081661,-0.942999022424899,0.618435506200062,4.220081557493672,1.529765807580936,-4.2987721669708865,25-40,M,1
29927.0,1.8888379462057792,633.0,5.6,38328.0,14.92,-1.2870475973285174,-0.707130085994683,0.8866433596329234,-0.6604166070711521,0.07354037385161061,-1.8188649761352147,>60,F,0
50053.0,-2.7978614541463442,677.0,7.5,1000.0,2.0,2.699213715464696,-0.9263826467122529,0.2218225852678171,0.5796012218236978,2.1723823237780384,2.3569165146634194,25-40,M,0
8404.0,-1.675793435435557,850.0,2.5,1000.0,2.0,6.348112850562842,2.749920089880121,-0.9785925385323607,3.7934388218824164,2.1263010622757506,2.041529622930369,25-40,F,0
54813.0,2.6106894143496717,669.0,15.5,25568.0,17.82,0.046248672910069406,1.527346719874588,0.5897576325341144,-1.7331249054615765,-1.0103204678935627,-0.5372488397423181,25-40,M,0
46208.0,0.04770363167320435,827.0,7.2,14724.0,2.0,2.4388072196238455,-0.22643969868915192,-0.007674939521786845,1.079292084056243,2.032770902447595,-2.7734428948441163,40-60,F,0
53840.0,-0.5771601836076603,568.0,9.8,34734.0,2.0,-0.4949704318816089,-3.4752837705246598,0.3693163002122829,1.2087633218664475,1.3227253246654205,1.3702670949731113,40-60,M,0
95185.0,-1.701824901678536,676.0,11.2,33067.0,6.25,1.5477688388819917,1.275530373675102,-0.3659557852192974,1.8039611425897837,-1.7738380496085453,-1.816832104406455,25-40,M,1
68010.0,0.6028005002239043,778.0,3.1,1000.0,2.48,2.965997232789482,1.6759502674902909,-0.17456330627512204,-3.2304200334833704,1.6563026417545346,-0.04780224473902861,<25,M,0
65450.0,2.496742737739323,422.0,11.9,8094.0,14.67,-0.9494747292986337,1.9108473125888934,-0.9037403336472051,-2.4581565930339,0.23403773258405003,2.291931572218691,40-60,M,0
49985.0,-0.6499572190659908,850.0,6.8,20919.0,2.0,5.1067042713513775,1.7827552647092508,-0.4465572084424291,-0.4677480879942989,2.5658819098883017,-4.802219323141517,40-60,F,0
72083.0,-2.174476422218305,831.0,8.5,36810.0,5.55,0.5434551721217027,-2.9602876349768645,-0.4946204922297327,-2.7954850425861153,-1.1037272072672795,-1.633593003332598,25-40,F,1
75453.0,-1.3394888377929153,420.0,12.9,43710.0,12.96,-3.118614239424168,-3.340981243297842,0.7829848719246864,-2.3120031139723087,-1.5387523430334054,-1.2147375128947004,>60,M,0
53565.0,-1.768376741065436,850.0,5.8,17222.0,2.0,3.7457705540994795,1.8996698804066963,-0.045672467001461346,-0.15694655252254686,2.512246266795284,-1.0158971188190293,25-40,M,1
72455.0,-0.006749571648418051,763.0,8.3,1000.0,2.0,3.2277449548767376,0.07372126795798295,2.080518674379725,-1.053737812017873,1.971065581974695,-1.3306725262947638,25-40,M,0
-5578.0,0.3733369170337384,520.0,6.8,1000.0,27.3,-1.224965832746633,2.827520500695497,1.9350357354335528,-1.866788086075689,2.9194888312897582,-0.8530458009656843,>60,M,0
56022.0,-0.5179589813079031,745.0,8.6,1000.0,8.9,2.3207387519956204,2.7558532405562737,1.0865330331503797,-1.0025556178795918,1.2213157275232749,0.7044288847345019,25-40,M,0
33583.0,-0.6467569286124085,584.0,8.6,50652.0,17.06,-1.9419871597246339,-0.4496920240200297,-0.10320194992339556,-0.48011476787678076,0.24945232974557074,-0.8201211620904958,40-60,F,0
-4268.0,1.1621950923995015,850.0,9.7,22936.0,13.08,4.34910597406525,2.4558689918640284,1.2366138698083653,3.718880253248681,0.06375742623024949,-0.2314810919723167,25-40,M,0
72115.0,-1.5547650224638185,737.0,13.8,23520.0,2.0,2.527668513978569,1.3745840282626427,0.9797901912395012,2.559420290689261,0.6456108226969666,0.016467891472724316,25-40,M,0
22148.0,-2.339007465796398,822.0,9.0,47484.0,18.9,-0.5603900109617963,-1.0780397329283802,-0.2363258861348524,-1.60849398622325,-0.028042330107453717,-0.11484067104434592,>60,M,0
60461.0,-2.718145544559074,655.0,2.0,32411.0,19.09,-0.7128167451557346,-0.3305906656704807,0.6245363395707166,-1.706071170376472,-1.0411546815174202,-2.870655622309074,25-40,M,1
64765.0,1.6847972423022854,724.0,2.8,1000.0,10.86,1.7209298773147375,1.2736428957639512,1.0368848772841355,-1.44072218149112,-0.5907496345734367,-1.2469250442265896,>60,M,0
50905.0,-2.1709127505899324,718.0,11.1,1000.0,3.94,1.589635224748847,-1.4586998038210588,0.14739530768832076,0.6250797255987554,0.0456702478336255,1.2141890911969417,25-40,F,0
31158.0,-3.5313617157696706,850.0,5.4,9507.0,2.0,6.640927359558441,0.17055213374867817,-0.5678931744748102,4.776958933788592,3.0836400936752084,3.8350885899217957,25-40,M,0
37587.0,1.0987765670767022,522.0,3.0,39478.0,8.44,-1.4283875264538468,-1.684611655454102,-0.11905377252022194,2.469240951747183,-0.33023779721892255,-1.1712765454795568,<25,M,0
70420.0,-1.696756492595159,486.0,13.8,1000.0,4.05,2.088308314128227,1.3900875788422697,1.6765327222671405,2.619749077130945,0.6229512721231099,-2.1652999476290136,40-60,M,1
68303.0,-1.2777256438323243,611.0,8.1,31017.0,6.89,0.8824233869386827,1.5443598606223232,0.4334274626469134,2.545498720215292,-0.271961107818518,-0.35667621127516147,25-40,M,1
67777.0,-1.949140293082975,789.0,13.5,1000.0,2.0,3.5837899952715997,0.02928988617040229,-0.28298407299093753,1.7779858181011112,1.661157170424643,-2.6518534080297926,>60,M,1
